stint_id,stint_number,compound,tyre_age_at_start,lap_start,lap_end,race_id,driver_id
2278,2,SOFT,0.0,10,12,9072,55
2279,2,SOFT,0.0,10,15,9072,18
2280,2,SOFT,0.0,10,15,9072,44
2281,2,SOFT,0.0,10,17,9072,24
2282,3,SOFT,5.0,11,12,9072,81
2283,4,SOFT,5.0,11,14,9072,4
2284,3,SOFT,3.0,11,16,9072,23
2285,3,SOFT,3.0,12,14,9072,11
2286,4,SOFT,6.0,13,15,9072,2
2287,3,SOFT,5.0,13,15,9072,16
2288,3,SOFT,3.0,13,15,9072,55
2289,3,HARD,7.0,13,17,9072,20
2290,3,MEDIUM,7.0,13,18,9072,27
2291,4,SOFT,7.0,13,20,9072,81
2292,3,MEDIUM,7.0,14,18,9072,1
2293,3,MEDIUM,7.0,15,17,9072,10
2294,3,MEDIUM,7.0,15,17,9072,63
2295,3,SOFT,8.0,15,18,9072,21
2296,4,MEDIUM,8.0,15,19,9072,11
2297,5,MEDIUM,5.0,15,20,9072,4
2298,5,SOFT,9.0,16,16,9072,2
2299,3,SOFT,6.0,16,16,9072,18
2300,3,MEDIUM,9.0,16,18,9072,44
2301,4,MEDIUM,7.0,16,19,9072,16
2302,4,SOFT,0.0,16,22,9072,55
2303,4,SOFT,9.0,17,17,9072,23
2304,4,SOFT,8.0,17,18,9072,77
2305,4,MEDIUM,0.0,17,19,9072,18
2306,3,MEDIUM,7.0,17,20,9072,22
2307,3,HARD,7.0,17,20,9072,31
2308,3,HARD,8.0,17,21,9072,14
2309,6,HARD,10.0,17,22,9072,2
2310,3,SOFT,0.0,18,20,9072,24
2311,5,MEDIUM,0.0,18,21,9072,23
2312,4,MEDIUM,10.0,18,21,9072,63
2313,4,MEDIUM,10.0,18,22,9072,10
2314,4,HARD,12.0,18,22,9072,20
2315,4,SOFT,10.0,19,20,9072,21
2316,5,MEDIUM,8.0,19,21,9072,77
2317,4,MEDIUM,13.0,19,22,9072,27
2318,4,MEDIUM,0.0,19,23,9072,1
2319,4,MEDIUM,12.0,19,23,9072,44
2320,5,SOFT,7.0,20,23,9072,18
2321,5,MEDIUM,13.0,20,24,9072,11
2322,4,HARD,9.0,21,22,9072,24
2323,6,SOFT,9.0,21,24,9072,4
2324,5,MEDIUM,0.0,21,24,9072,81
2325,5,SOFT,12.0,21,25,9072,21
2326,4,MEDIUM,11.0,21,25,9072,22
2327,4,HARD,11.0,21,25,9072,31
2328,4,SOFT,13.0,22,25,9072,14
2329,6,MEDIUM,11.0,22,26,9072,23
2330,6,MEDIUM,11.0,22,26,9072,77
2331,5,MEDIUM,9.0,23,26,9072,55
2332,7,HARD,12.0,23,27,9072,2
2333,5,HARD,11.0,23,27,9072,24
2334,1,HARD,0.0,1,1,9073,14
2335,1,HARD,0.0,1,1,9073,18
2336,1,SOFT,0.0,1,3,9073,11
2337,1,SOFT,0.0,1,3,9073,44
2338,1,SOFT,0.0,1,5,9073,16
2339,1,SOFT,0.0,1,5,9073,24
2340,1,SOFT,0.0,1,5,9073,55
2341,1,SOFT,0.0,1,5,9073,81
2342,1,SOFT,0.0,1,6,9073,1
2343,1,SOFT,0.0,1,6,9073,4
2344,1,SOFT,0.0,1,6,9073,20
2345,1,SOFT,0.0,1,6,9073,21
2346,1,SOFT,0.0,1,6,9073,77
2347,1,MEDIUM,0.0,1,7,9073,10
2348,1,MEDIUM,0.0,1,7,9073,31
2349,1,SOFT,0.0,1,8,9073,2
2350,1,SOFT,0.0,1,8,9073,23
2351,1,SOFT,0.0,1,8,9073,27
2352,1,SOFT,0.0,1,9,9073,22
2353,1,SOFT,0.0,1,9,9073,63
2354,2,MEDIUM,0.0,2,2,9073,14
2355,2,MEDIUM,0.0,2,2,9073,18
2356,3,MEDIUM,0.0,3,3,9073,14
2357,3,MEDIUM,0.0,3,3,9073,18
2358,2,SOFT,3.0,4,6,9073,44
2359,2,SOFT,3.0,4,9,9073,11
2360,4,SOFT,1.0,4,11,9073,14
2361,4,SOFT,0.0,4,12,9073,18
2362,2,SOFT,5.0,6,8,9073,16
2363,2,SOFT,5.0,6,8,9073,24
2364,2,SOFT,5.0,6,8,9073,55
2365,2,SOFT,5.0,6,8,9073,81
2366,2,SOFT,6.0,7,7,9073,4
2367,2,SOFT,6.0,7,9,9073,1
2368,2,SOFT,6.0,7,9,9073,21
2369,2,SOFT,6.0,7,9,9073,77
2370,3,SOFT,0.0,7,12,9073,44
2371,2,SOFT,0.0,7,14,9073,20
2372,2,MEDIUM,7.0,8,11,9073,10
2373,2,MEDIUM,7.0,8,13,9073,31
2374,3,SOFT,0.0,8,14,9073,4
2375,3,SOFT,8.0,9,11,9073,55
2376,3,SOFT,0.0,9,11,9073,81
2377,2,SOFT,0.0,9,12,9073,2
2378,3,SOFT,0.0,9,13,9073,24
2379,2,SOFT,0.0,9,16,9073,27
2380,2,SOFT,0.0,9,17,9073,23
2381,3,SOFT,8.0,9,18,9073,16
2382,3,SOFT,9.0,10,10,9073,21
2383,2,SOFT,9.0,10,10,9073,22
2384,3,SOFT,9.0,10,12,9073,11
2385,2,SOFT,0.0,10,12,9073,63
2386,3,SOFT,0.0,10,14,9073,77
2387,3,SOFT,0.0,10,15,9073,1
2388,3,SOFT,0.0,11,12,9073,22
2389,4,SOFT,0.0,11,19,9073,21
2390,5,SOFT,8.0,12,12,9073,14
2391,4,SOFT,3.0,12,14,9073,81
2392,4,SOFT,11.0,12,20,9073,55
2393,3,SOFT,0.0,12,21,9073,10
2394,5,SOFT,9.0,13,13,9073,18
2395,4,SOFT,0.0,13,15,9073,44
2396,3,SOFT,3.0,13,15,9073,63
2397,3,SOFT,0.0,13,17,9073,2
2398,4,SOFT,2.0,13,20,9073,22
2399,6,SOFT,0.0,13,21,9073,14
2400,4,SOFT,0.0,13,22,9073,11
2401,6,SOFT,0.0,14,16,9073,18
2402,4,SOFT,5.0,14,16,9073,24
2403,3,SOFT,0.0,14,22,9073,31
2404,5,SOFT,6.0,15,15,9073,81
2405,4,SOFT,5.0,15,16,9073,77
2406,4,SOFT,7.0,15,18,9073,4
2407,4,SOFT,6.0,16,18,9073,1
2408,6,SOFT,7.0,16,18,9073,81
2409,5,SOFT,3.0,16,20,9073,44
2410,4,SOFT,6.0,16,20,9073,63
2411,5,SOFT,8.0,17,19,9073,24
2412,5,SOFT,7.0,17,19,9073,77
2413,7,SOFT,3.0,17,24,9073,18
2414,4,SOFT,8.0,18,20,9073,2
2415,3,SOFT,0.0,18,20,9073,23
2416,4,SOFT,0.0,19,21,9073,16
2417,5,SOFT,9.0,20,22,9073,21
2418,6,SOFT,8.0,21,23,9073,44
2419,5,SOFT,0.0,21,27,9073,55
2420,4,MEDIUM,11.0,22,24,9073,10
2421,7,SOFT,0.0,22,24,9073,14
2422,5,SOFT,0.0,22,26,9073,16
2423,4,MEDIUM,13.0,23,25,9073,31
2424,1,SOFT,0.0,1,3,9074,44
2425,1,SOFT,0.0,1,5,9074,2
2426,1,SOFT,0.0,1,5,9074,4
2427,1,SOFT,0.0,1,5,9074,20
2428,1,SOFT,0.0,1,5,9074,21
2429,1,SOFT,0.0,1,5,9074,22
2430,1,SOFT,0.0,1,5,9074,23
2431,1,SOFT,0.0,1,5,9074,24
2432,1,SOFT,0.0,1,5,9074,27
2433,1,SOFT,0.0,1,5,9074,77
2434,1,SOFT,0.0,1,6,9074,1
2435,1,SOFT,0.0,1,6,9074,10
2436,1,SOFT,0.0,1,6,9074,11
2437,1,SOFT,0.0,1,6,9074,31
2438,1,SOFT,0.0,1,6,9074,63
2439,1,SOFT,0.0,1,6,9074,81
2440,1,SOFT,0.0,1,8,9074,14
2441,1,SOFT,0.0,1,8,9074,16
2442,1,SOFT,0.0,1,8,9074,18
2443,1,SOFT,0.0,1,8,9074,55
2444,2,SOFT,3.0,4,6,9074,44
2445,2,SOFT,0.0,6,8,9074,4
2446,2,SOFT,0.0,6,9,9074,20
2447,2,SOFT,0.0,6,9,9074,23
2448,2,SOFT,0.0,6,10,9074,2
2449,2,SOFT,0.0,6,10,9074,21
2450,2,SOFT,0.0,6,10,9074,22
2451,2,SOFT,0.0,6,10,9074,24
2452,2,SOFT,0.0,6,10,9074,27
2453,2,SOFT,0.0,6,10,9074,77
2454,2,SOFT,6.0,7,8,9074,11
2455,2,SOFT,0.0,7,9,9074,1
2456,2,SOFT,0.0,7,9,9074,10
2457,2,SOFT,0.0,7,9,9074,31
2458,3,SOFT,0.0,7,9,9074,44
2459,2,SOFT,0.0,7,9,9074,63
2460,2,SOFT,0.0,7,9,9074,81
2461,2,SOFT,0.0,9,11,9074,14
2462,3,SOFT,0.0,9,13,9074,11
2463,2,SOFT,0.0,9,13,9074,55
2464,2,SOFT,0.0,9,14,9074,16
2465,3,SOFT,3.0,10,12,9074,1
2466,3,SOFT,0.0,10,12,9074,10
2467,3,SOFT,4.0,10,12,9074,20
2468,3,SOFT,0.0,10,12,9074,31
2469,4,SOFT,3.0,10,12,9074,44
2470,3,SOFT,3.0,10,12,9074,63
2471,3,SOFT,0.0,10,15,9074,23
2472,3,SOFT,5.0,11,13,9074,21
2473,3,SOFT,5.0,11,13,9074,24
2474,3,SOFT,5.0,11,13,9074,27
2475,3,SOFT,0.0,11,14,9074,77
2476,3,SOFT,0.0,12,14,9074,14
2477,4,SOFT,0.0,13,14,9074,1
2478,4,SOFT,0.0,13,15,9074,10
2479,4,SOFT,0.0,13,15,9074,20
2480,4,SOFT,0.0,13,15,9074,31
2481,5,SOFT,0.0,13,15,9074,44
2482,4,SOFT,0.0,13,15,9074,63
2483,4,SOFT,0.0,14,15,9074,27
2484,4,SOFT,5.0,14,16,9074,11
2485,4,SOFT,0.0,14,16,9074,21
2486,3,SOFT,0.0,14,16,9074,55
2487,4,SOFT,0.0,14,17,9074,24
2488,5,SOFT,0.0,15,15,9074,1
2489,4,SOFT,0.0,15,15,9074,77
2490,4,SOFT,3.0,15,17,9074,14
2491,3,SOFT,0.0,15,17,9074,16
2492,5,SOFT,3.0,16,18,9074,10
2493,5,SOFT,3.0,16,18,9074,20
2494,5,SOFT,3.0,16,18,9074,31
2495,5,SOFT,0.0,16,18,9074,63
2496,4,SOFT,0.0,17,18,9074,55
2497,5,SOFT,0.0,17,19,9074,11
2498,5,SOFT,0.0,18,18,9074,14
2499,4,SOFT,0.0,18,18,9074,16
2500,6,SOFT,0.0,19,19,9074,10
2501,6,SOFT,0.0,19,19,9074,20
2502,6,SOFT,0.0,19,19,9074,31
2503,6,SOFT,0.0,19,20,9074,63
2504,6,SOFT,0.0,20,20,9074,11
2505,1,MEDIUM,0.0,1,2,9078,2
2506,1,SOFT,0.0,1,4,9078,4
2507,1,SOFT,0.0,1,5,9078,81
2508,1,MEDIUM,0.0,1,14,9078,20
2509,1,MEDIUM,0.0,1,15,9078,10
2510,1,MEDIUM,0.0,1,15,9078,21
2511,1,MEDIUM,0.0,1,15,9078,77
2512,1,MEDIUM,0.0,1,17,9078,16
2513,1,MEDIUM,0.0,1,17,9078,63
2514,1,MEDIUM,0.0,1,18,9078,55
2515,1,MEDIUM,0.0,1,20,9078,11
2516,1,MEDIUM,0.0,1,22,9078,23
2517,1,MEDIUM,1.0,1,24,9078,14
2518,1,HARD,0.0,1,31,9078,24
2519,1,HARD,0.0,1,33,9078,27
2520,1,HARD,0.0,1,36,9078,22
2521,1,HARD,0.0,1,37,9078,44
2522,1,HARD,0.0,1,39,9078,31
2523,1,HARD,1.0,1,42,9078,18
2524,1,HARD,0.0,1,45,9078,1
2525,2,HARD,0.0,3,56,9078,2
2526,2,HARD,0.0,5,57,9078,4
2527,2,HARD,0.0,6,56,9078,81
2528,2,HARD,0.0,15,57,9078,20
2529,2,HARD,0.0,16,57,9078,10
2530,2,HARD,0.0,16,57,9078,21
2531,2,HARD,0.0,16,57,9078,77
2532,2,HARD,0.0,18,57,9078,16
2533,2,HARD,0.0,18,57,9078,63
2534,2,HARD,0.0,19,57,9078,55
2535,2,HARD,0.0,21,57,9078,11
2536,2,HARD,0.0,23,57,9078,23
2537,2,HARD,1.0,25,57,9078,14
2538,2,MEDIUM,0.0,32,57,9078,24
2539,2,MEDIUM,0.0,34,57,9078,27
2540,2,MEDIUM,0.0,37,57,9078,22
2541,2,MEDIUM,0.0,38,57,9078,44
2542,2,MEDIUM,0.0,40,57,9078,31
2543,2,MEDIUM,1.0,43,57,9078,18
2544,2,MEDIUM,0.0,46,57,9078,1
2545,1,HARD,0.0,1,3,9087,11
2546,1,MEDIUM,0.0,1,5,9087,16
2547,1,HARD,0.0,1,8,9087,63
2548,1,MEDIUM,0.0,1,10,9087,4
2549,1,HARD,0.0,1,10,9087,24
2550,1,HARD,0.0,1,10,9087,44
2551,1,HARD,0.0,1,11,9087,1
2552,1,HARD,0.0,1,12,9087,18
2553,1,HARD,0.0,1,13,9087,14
2554,1,HARD,0.0,1,13,9087,23
2555,1,HARD,0.0,1,13,9087,27
2556,1,HARD,0.0,1,13,9087,81
2557,1,HARD,0.0,1,14,9087,77
2558,1,HARD,0.0,1,15,9087,2
2559,1,HARD,0.0,1,15,9087,20
2560,1,MEDIUM,0.0,1,15,9087,55
2561,1,HARD,0.0,1,16,9087,21
2562,1,HARD,0.0,1,17,9087,22
2563,1,HARD,0.0,1,18,9087,10
2564,1,HARD,0.0,1,18,9087,31
2565,2,HARD,3.0,4,16,9087,11
2566,2,MEDIUM,5.0,6,15,9087,16
2567,2,MEDIUM,0.0,9,17,9087,63
2568,2,HARD,10.0,11,13,9087,24
2569,2,MEDIUM,0.0,11,18,9087,4
2570,2,MEDIUM,0.0,11,18,9087,44
2571,2,MEDIUM,0.0,12,18,9087,1
2572,2,MEDIUM,0.0,13,19,9087,18
2573,3,MEDIUM,0.0,14,16,9087,24
2574,2,MEDIUM,0.0,14,17,9087,27
2575,2,MEDIUM,0.0,14,18,9087,14
2576,2,MEDIUM,0.0,14,21,9087,23
2577,2,MEDIUM,0.0,14,22,9087,81
2578,2,MEDIUM,14.0,15,15,9087,77
2579,2,MEDIUM,0.0,16,16,9087,2
2580,2,MEDIUM,0.0,16,19,9087,20
2581,3,HARD,0.0,16,20,9087,77
2582,3,MEDIUM,0.0,16,21,9087,16
2583,2,MEDIUM,0.0,16,25,9087,55
2584,3,MEDIUM,1.0,17,18,9087,2
2585,3,MEDIUM,0.0,17,20,9087,11
2586,2,MEDIUM,0.0,17,23,9087,21
2587,4,MEDIUM,3.0,17,25,9087,24
2588,3,MEDIUM,9.0,18,20,9087,63
2589,2,MEDIUM,0.0,18,21,9087,22
2590,3,MEDIUM,0.0,19,19,9087,4
2591,3,MEDIUM,7.0,19,26,9087,1
2592,3,MEDIUM,8.0,19,26,9087,44
2593,3,MEDIUM,0.0,19,28,9087,14
2594,4,MEDIUM,3.0,19,29,9087,2
2595,2,MEDIUM,0.0,19,29,9087,31
2596,2,MEDIUM,0.0,19,30,9087,10
2597,4,MEDIUM,9.0,20,24,9087,4
2598,3,MEDIUM,7.0,20,27,9087,18
2599,3,MEDIUM,4.0,20,29,9087,20
2600,4,MEDIUM,12.0,21,24,9087,63
2601,4,MEDIUM,4.0,21,27,9087,11
2602,4,MEDIUM,5.0,21,28,9087,77
2603,4,MEDIUM,6.0,22,24,9087,16
2604,3,MEDIUM,8.0,22,25,9087,23
2605,3,MEDIUM,4.0,22,28,9087,22
2606,3,MEDIUM,9.0,23,27,9087,81
2607,3,MEDIUM,7.0,24,33,9087,21
2608,3,MEDIUM,10.0,26,26,9087,55
2609,4,HARD,13.0,26,31,9087,23
2610,4,HARD,13.0,28,32,9087,81
2611,5,MEDIUM,13.0,29,29,9087,77
2612,1,MEDIUM,0.0,1,5,9088,81
2613,1,HARD,0.0,1,9,9088,4
2614,1,MEDIUM,0.0,1,9,9088,10
2615,1,MEDIUM,0.0,1,9,9088,11
2616,1,MEDIUM,0.0,1,9,9088,14
2617,1,HARD,0.0,1,9,9088,16
2618,1,MEDIUM,0.0,1,9,9088,18
2619,1,MEDIUM,0.0,1,9,9088,24
2620,1,MEDIUM,0.0,1,9,9088,27
2621,1,MEDIUM,0.0,1,9,9088,31
2622,1,MEDIUM,0.0,1,9,9088,44
2623,1,MEDIUM,0.0,1,9,9088,77
2624,1,MEDIUM,0.0,1,10,9088,20
2625,1,SOFT,0.0,1,10,9088,23
2626,1,MEDIUM,0.0,1,11,9088,2
2627,1,MEDIUM,0.0,1,11,9088,22
2628,1,MEDIUM,0.0,1,11,9088,63
2629,1,HARD,0.0,1,12,9088,55
2630,1,MEDIUM,0.0,1,13,9088,1
2631,1,MEDIUM,0.0,1,13,9088,21
2632,2,MEDIUM,0.0,6,10,9088,81
2633,2,MEDIUM,9.0,10,10,9088,24
2634,2,MEDIUM,0.0,10,10,9088,77
2635,2,MEDIUM,9.0,10,12,9088,11
2636,2,HARD,9.0,10,14,9088,16
2637,2,MEDIUM,9.0,10,15,9088,27
2638,2,SOFT,0.0,10,16,9088,4
2639,2,SOFT,0.0,10,17,9088,10
2640,2,SOFT,0.0,10,18,9088,18
2641,2,SOFT,0.0,10,19,9088,31
2642,2,SOFT,0.0,10,20,9088,14
2643,2,SOFT,0.0,10,20,9088,44
2644,3,SOFT,0.0,11,15,9088,24
2645,3,SOFT,0.0,11,15,9088,77
2646,2,SOFT,0.0,11,17,9088,20
2647,3,SOFT,0.0,11,18,9088,81
2648,2,SOFT,0.0,12,21,9088,2
2649,2,SOFT,0.0,12,22,9088,22
2650,2,SOFT,0.0,12,24,9088,63
2651,2,SOFT,0.0,13,17,9088,55
2652,3,SOFT,0.0,13,20,9088,11
2653,2,SOFT,0.0,14,18,9088,21
2654,2,SOFT,0.0,14,19,9088,1
2655,3,SOFT,0.0,15,19,9088,16
2656,4,SOFT,5.0,16,18,9088,24
2657,4,SOFT,5.0,16,18,9088,77
2658,3,SOFT,0.0,16,22,9088,27
2659,3,SOFT,7.0,17,18,9088,4
2660,3,SOFT,5.0,18,22,9088,55
2661,3,MEDIUM,9.0,18,28,9088,10
2662,3,MEDIUM,10.0,18,28,9088,20
2663,4,SOFT,8.0,19,19,9088,81
2664,3,MEDIUM,9.0,19,20,9088,18
2665,5,SOFT,8.0,19,21,9088,24
2666,5,SOFT,8.0,19,22,9088,77
2667,3,SOFT,5.0,19,23,9088,21
2668,5,SOFT,9.0,20,20,9088,81
2669,4,SOFT,5.0,20,23,9088,16
2670,3,MEDIUM,13.0,20,30,9088,1
2671,3,MEDIUM,9.0,20,30,9088,31
2672,3,SOFT,11.0,21,21,9088,14
2673,4,MEDIUM,11.0,21,27,9088,18
2674,3,MEDIUM,0.0,21,29,9088,44
2675,4,MEDIUM,12.0,21,30,9088,11
2676,6,MEDIUM,10.0,21,30,9088,81
2677,3,SOFT,10.0,22,22,9088,2
2678,6,SOFT,11.0,22,24,9088,24
2679,4,SOFT,12.0,22,29,9088,14
2680,6,SOFT,12.0,23,23,9088,77
2681,4,SOFT,0.0,23,33,9088,2
2682,4,SOFT,7.0,23,33,9088,27
2683,4,SOFT,10.0,24,31,9088,21
2684,5,SOFT,9.0,24,33,9088,16
2685,7,MEDIUM,10.0,24,33,9088,77
2686,7,MEDIUM,10.0,25,32,9088,24
2687,3,MEDIUM,11.0,25,32,9088,63
2688,5,SOFT,9.0,28,31,9088,18
2689,5,MEDIUM,9.0,30,32,9088,14
2690,5,MEDIUM,13.0,32,34,9088,21
2691,1,HARD,0.0,1,1,9089,14
2692,1,MEDIUM,0.0,1,1,9089,18
2693,1,HARD,0.0,1,1,9089,21
2694,1,HARD,0.0,1,1,9089,22
2695,1,SOFT,0.0,1,2,9089,31
2696,1,SOFT,0.0,1,4,9089,2
2697,1,SOFT,0.0,1,5,9089,16
2698,1,SOFT,0.0,1,5,9089,24
2699,1,SOFT,0.0,1,5,9089,77
2700,1,SOFT,0.0,1,6,9089,55
2701,1,SOFT,0.0,1,9,9089,20
2702,1,SOFT,0.0,1,10,9089,63
2703,1,SOFT,0.0,1,10,9089,81
2704,1,SOFT,0.0,1,11,9089,4
2705,1,SOFT,0.0,1,11,9089,23
2706,1,SOFT,0.0,1,11,9089,27
2707,1,SOFT,0.0,1,11,9089,44
2708,1,SOFT,0.0,1,12,9089,1
2709,1,SOFT,0.0,1,12,9089,10
2710,1,SOFT,0.0,1,18,9089,11
2711,2,HARD,0.0,2,2,9089,14
2712,2,HARD,0.0,2,2,9089,18
2713,2,SOFT,0.0,2,13,9089,22
2714,2,SOFT,0.0,2,15,9089,21
2715,2,SOFT,2.0,3,11,9089,31
2716,3,SOFT,0.0,3,12,9089,14
2717,3,SOFT,0.0,3,13,9089,18
2718,2,SOFT,4.0,5,9,9089,2
2719,2,SOFT,0.0,6,8,9089,24
2720,2,SOFT,5.0,6,8,9089,77
2721,2,SOFT,5.0,6,12,9089,16
2722,2,SOFT,6.0,7,12,9089,55
2723,3,SOFT,8.0,9,11,9089,24
2724,3,SOFT,8.0,9,11,9089,77
2725,3,SOFT,9.0,10,10,9089,2
2726,2,SOFT,0.0,10,13,9089,20
2727,2,SOFT,0.0,11,17,9089,63
2728,2,SOFT,0.0,11,18,9089,81
2729,4,SOFT,0.0,11,19,9089,2
2730,2,SOFT,11.0,12,12,9089,4
2731,4,SOFT,0.0,12,16,9089,24
2732,2,SOFT,0.0,12,16,9089,27
2733,4,SOFT,0.0,12,16,9089,77
2734,2,SOFT,0.0,12,17,9089,44
2735,3,SOFT,0.0,12,18,9089,31
2736,2,SOFT,0.0,12,21,9089,23
2737,2,SOFT,12.0,13,15,9089,10
2738,3,SOFT,0.0,13,15,9089,16
2739,4,SOFT,0.0,13,17,9089,14
2740,2,SOFT,0.0,13,19,9089,1
2741,3,SOFT,0.0,13,20,9089,55
2742,3,SOFT,0.0,13,21,9089,4
2743,4,SOFT,0.0,14,18,9089,18
2744,3,SOFT,0.0,14,21,9089,22
2745,4,SOFT,3.0,16,19,9089,16
2746,3,SOFT,0.0,16,23,9089,21
2747,3,SOFT,0.0,16,24,9089,10
2748,5,SOFT,5.0,17,20,9089,24
2749,5,SOFT,5.0,17,20,9089,77
2750,5,SOFT,6.0,19,19,9089,18
2751,2,SOFT,0.0,19,24,9089,11
2752,3,SOFT,10.0,22,23,9089,23
2753,1,SOFT,0.0,1,3,9090,14
2754,1,SOFT,0.0,1,4,9090,1
2755,1,SOFT,0.0,1,4,9090,11
2756,1,SOFT,0.0,1,4,9090,16
2757,1,SOFT,0.0,1,4,9090,18
2758,1,SOFT,0.0,1,4,9090,20
2759,1,SOFT,0.0,1,4,9090,27
2760,1,SOFT,0.0,1,4,9090,44
2761,1,SOFT,0.0,1,4,9090,55
2762,1,SOFT,0.0,1,4,9090,63
2763,1,SOFT,0.0,1,5,9090,2
2764,1,SOFT,0.0,1,5,9090,4
2765,1,SOFT,0.0,1,5,9090,10
2766,1,SOFT,0.0,1,5,9090,21
2767,1,SOFT,0.0,1,5,9090,22
2768,1,SOFT,0.0,1,5,9090,23
2769,1,SOFT,0.0,1,5,9090,24
2770,1,SOFT,0.0,1,5,9090,31
2771,1,SOFT,0.0,1,5,9090,77
2772,1,SOFT,0.0,1,5,9090,81
2773,2,SOFT,3.0,4,10,9090,14
2774,2,SOFT,0.0,5,8,9090,27
2775,2,SOFT,0.0,5,9,9090,20
2776,2,SOFT,4.0,5,9,9090,44
2777,2,SOFT,4.0,5,9,9090,55
2778,2,SOFT,0.0,5,9,9090,63
2779,2,SOFT,4.0,5,11,9090,16
2780,2,SOFT,4.0,5,12,9090,1
2781,2,SOFT,0.0,5,12,9090,18
2782,2,SOFT,0.0,6,8,9090,21
2783,2,SOFT,0.0,6,8,9090,22
2784,2,SOFT,0.0,6,10,9090,2
2785,2,SOFT,0.0,6,10,9090,23
2786,2,SOFT,0.0,6,12,9090,4
2787,2,SOFT,0.0,6,12,9090,10
2788,2,SOFT,0.0,6,12,9090,31
2789,2,SOFT,0.0,6,12,9090,81
2790,2,SOFT,0.0,6,13,9090,24
2791,2,SOFT,0.0,6,13,9090,77
2792,3,SOFT,0.0,9,11,9090,21
2793,3,SOFT,0.0,9,13,9090,22
2794,3,SOFT,0.0,10,12,9090,55
2795,3,SOFT,0.0,10,12,9090,63
2796,3,SOFT,0.0,10,13,9090,44
2797,3,SOFT,0.0,11,13,9090,2
2798,3,SOFT,0.0,11,13,9090,23
2799,3,SOFT,0.0,11,15,9090,14
2800,3,UNKNOWN,0.0,12,16,9090,16
2801,4,UNKNOWN,0.0,12,17,9090,21
2802,3,UNKNOWN,0.0,13,16,9090,18
2803,4,UNKNOWN,0.0,13,16,9090,55
2804,3,SOFT,0.0,13,17,9090,4
2805,3,SOFT,0.0,13,17,9090,10
2806,4,UNKNOWN,0.0,13,17,9090,63
2807,3,UNKNOWN,0.0,13,17,9090,81
2808,3,SOFT,0.0,13,18,9090,1
2809,3,SOFT,0.0,13,18,9090,31
2810,4,UNKNOWN,0.0,14,15,9090,22
2811,4,SOFT,0.0,14,16,9090,23
2812,4,UNKNOWN,0.0,14,18,9090,44
2813,3,UNKNOWN,0.0,14,19,9090,77
2814,4,SOFT,0.0,16,19,9090,14
2815,5,SOFT,0.0,16,21,9090,22
2816,4,SOFT,0.0,17,19,9090,18
2817,5,SOFT,0.0,17,19,9090,23
2818,4,SOFT,0.0,17,20,9090,16
2819,5,SOFT,0.0,17,22,9090,55
2820,4,SOFT,0.0,18,19,9090,4
2821,4,SOFT,0.0,18,19,9090,10
2822,5,SOFT,0.0,18,20,9090,21
2823,5,SOFT,0.0,18,22,9090,63
2824,4,SOFT,0.0,18,22,9090,81
2825,4,SOFT,0.0,19,20,9090,31
2826,4,SOFT,0.0,19,21,9090,1
2827,5,UNKNOWN,0.0,19,21,9090,44
2828,5,SOFT,2.0,20,22,9090,10
2829,5,SOFT,0.0,20,22,9090,14
2830,4,SOFT,0.0,20,22,9090,77
2831,5,SOFT,0.0,20,23,9090,4
2832,5,SOFT,0.0,21,23,9090,16
2833,5,SOFT,2.0,21,23,9090,31
2834,6,SOFT,0.0,22,24,9090,44
2835,6,SOFT,5.0,22,25,9090,22
2836,5,SOFT,0.0,22,27,9090,1
2837,6,SOFT,0.0,23,25,9090,10
2838,6,SOFT,0.0,23,25,9090,14
2839,6,SOFT,0.0,23,25,9090,55
2840,6,SOFT,0.0,23,26,9090,63
2841,6,SOFT,0.0,24,26,9090,16
2842,6,SOFT,0.0,24,26,9090,31
2843,7,SOFT,0.0,25,27,9090,44
2844,7,SOFT,0.0,26,28,9090,55
2845,7,SOFT,0.0,26,29,9090,22
2846,7,SOFT,0.0,27,29,9090,63
2847,6,SOFT,0.0,28,30,9090,1
2848,8,SOFT,3.0,28,30,9090,44
2849,1,MEDIUM,0.0,1,1,9094,11
2850,1,SOFT,0.0,1,1,9094,24
2851,1,MEDIUM,0.0,1,1,9094,27
2852,1,MEDIUM,0.0,1,18,9094,23
2853,1,MEDIUM,0.0,1,20,9094,2
2854,1,MEDIUM,0.0,1,31,9094,44
2855,1,MEDIUM,0.0,1,32,9094,31
2856,1,HARD,0.0,1,33,9094,55
2857,1,HARD,0.0,1,44,9094,16
2858,1,HARD,0.0,1,47,9094,10
2859,1,MEDIUM,0.0,1,50,9094,4
2860,1,HARD,1.0,1,51,9094,18
2861,1,HARD,0.0,1,51,9094,77
2862,1,MEDIUM,0.0,1,53,9094,21
2863,1,MEDIUM,0.0,1,53,9094,22
2864,1,HARD,1.0,1,54,9094,14
2865,1,HARD,0.0,1,54,9094,63
2866,1,HARD,0.0,1,54,9094,81
2867,1,MEDIUM,0.0,1,55,9094,1
2868,1,HARD,0.0,1,56,9094,20
2869,2,HARD,0.0,2,34,9094,11
2870,2,HARD,0.0,2,52,9094,24
2871,2,HARD,0.0,2,54,9094,27
2872,2,HARD,0.0,19,52,9094,23
2873,2,HARD,0.0,21,23,9094,2
